"ApkName","FieldName","OriginalText","TranslatedText",
"AntiSpam.apk","fw_menu_new_manual","手工添加","Personalizar",
"AntiSpam.apk","fw_whitelist_hint","把您最信赖的号码添加到这里。\n白名单中的来电和短信默认不拦截。","Lista blanca: No bloquea mensajes ni llamadas. \n Ingrese aquí sus contactos de confianza.",
"AntiSpam.apk","fw_blacklist_hint","把您要拦截的号码添加到这里。\n黑名单中的来电和短信默认全部拦截。","Lista negra: Bloquea todos los mensajes y llamadas. \nIngrese aquí sus contactos no deseados",
"AntiSpam.apk","opt_reject_blacklist_stranger","拦截不在通信录里的人","Rechazar desconocidos",
"AntiSpam.apk","fw_action_settings","拦截后操作","Acción",
"AntiSpam.apk","fw_pattern_settings","拦截对象","Acción de bloqueo",
"AntiSpam.apk","opt_reject_all","拦截所有人","Rechazar todas",
"AntiSpam.apk","firewall_action","拦截操作","Acción",
"AntiSpam.apk","fw_time_settings","拦截时间","Tiempo",
"AntiSpam.apk","firewall_settings_tab_title","拦截规则","Reglas de Bloqueo",
"AntiSpam.apk","firewall_log","拦截记录","Registro de Bloqueo",
"AntiSpam.apk","show_notification","拦截通知","Notificaciones",
"AntiSpam.apk","anti_stranger_title","拦截骚扰电话","Anti desconocidos",
"AntiSpam.apk","opt_reject_blacklist","拦截黑名单里的人","Rechazar lista negra",
"AntiSpam.apk","context_call","拨打电话","Llamar %s",
"AntiSpam.apk","fw_period","指定拦截时间","Establecer período",
"AntiSpam.apk","context_new_contact","新建联系人","Nuevo contacto",
"AntiSpam.apk","fw_keyword_list","智能拦截关键词","Bloqueo de palabras clave",
"AntiSpam.apk","fw_blocked_count","替您新拦截了%d个来电%d个短信","Bloqueados: %d llamadas %d mensajes",
"AntiSpam.apk","call_log_tab_title","来电","Llamadas",
"AntiSpam.apk","calllog","来电","Llamadas",
"AntiSpam.apk","fw_call_rejected","来电被拦截","Llamada rechazada",
"AntiSpam.apk","fw_call_muted","来电被静音","Llamada silenciada",
